frame 300
p 1
-0.073925292 -0.093133251 1.278140827
-0.014922346 0.246296750 1.297605376
0.007604652 0.288407329 0.990005059
0.099716454 0.217918185 0.800618209
-0.023349098 0.082551730 1.438156345
0.055190394 0.081800568 1.654920482
p 3
1.200219002 -0.560250311 0.004372732
1.183411683 -0.486023195 0.371164897
1.172598920 -0.420959021 0.772959799
0.967683983 -0.540543375 0.798191620
0.942733163 -0.558040572 0.413544837
0.957519641 -0.648190689 -0.001619721
1.254129432 -0.341910493 1.012378058
1.496594888 -0.362773871 1.211903379
1.238534195 -0.400861597 1.373175613
0.986241190 -0.634835071 1.358232009
0.886962470 -0.773490202 1.163467657
0.893873523 -0.598667705 0.941932184
1.049615100 -0.471801874 1.487784044
1.052231722 -0.454577599 1.633994442
frame 326
p 1
-0.105418227 -0.106256119 -0.067767732
0.005757969 -0.064775515 0.345145723
-0.062282002 -0.021266068 0.718404392
-0.014718690 0.184017777 0.739989686
0.001055277 0.160126991 0.354057987
-0.016707033 0.134153338 -0.062492674
-0.023093430 -0.117455262 0.815318899
-0.087487786 -0.143681534 0.991012215
-0.086710541 -0.065320399 1.289128274
-0.012154099 0.245944445 1.290215618
0.001121896 0.301542904 0.993754225
0.099716454 0.217918185 0.800618209
-0.023349098 0.082551730 1.438156345
0.055190394 0.081800568 1.654920482
p 3
1.200219002 -0.560250311 0.004372732
1.183411683 -0.486023195 0.371164897
1.172598920 -0.420959021 0.772959799
0.966785826 -0.535611804 0.794552058
0.932967501 -0.540423104 0.416774341
0.945887277 -0.629037604 0.006001911
1.308023343 -0.412938853 0.995767858
1.509065803 -0.403614196 1.195029384
1.238534195 -0.400861597 1.373175613
0.986191523 -0.607469493 1.373774615
0.854314517 -0.768023665 1.208644137
0.879531332 -0.583747116 0.962811452
1.052884456 -0.459372576 1.486302050
1.070671957 -0.444858498 1.652074938
frame 327
p 1
-0.105418227 -0.106256119 -0.067767732
0.005757969 -0.064775515 0.345145723
-0.062282002 -0.021266068 0.718404392
-0.014718690 0.184017777 0.739989686
0.001055277 0.160126991 0.354057987
-0.016707033 0.134153338 -0.062492674
-0.021085547 -0.114482860 0.810620851
-0.085783836 -0.140842593 0.986512338
-0.078373221 -0.070616141 1.272764314
-0.015704562 0.259371602 1.288727185
0.002919466 0.304509942 0.989716236
0.101502800 0.221254849 0.796393921
-0.025973234 0.099245686 1.431622896
0.055624532 0.091263736 1.647066409
p 3
1.200219002 -0.560250311 0.004372732
1.183411683 -0.486023195 0.371164897
1.172598920 -0.420959021 0.772959799
0.966785826 -0.535611804 0.794552058
0.932967501 -0.540423104 0.416774341
0.945887277 -0.629037604 0.006001911
1.256046240 -0.419356057 1.013431392
1.476896991 -0.393129830 1.184566423
1.244545866 -0.423638821 1.362766864
0.986852323 -0.619644744 1.385208019
0.818608903 -0.759468338 1.227421820
0.886303215 -0.583963137 0.998341873
1.060735301 -0.473486103 1.487284376
1.067649528 -0.439465660 1.651543765
frame 328
p 1
-0.067504963 -0.113102410 -0.076692685
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.001055277 0.160126991 0.354057987
-0.016707033 0.134153338 -0.062492674
-0.012486018 -0.100395427 0.806014600
-0.081732844 -0.122509873 0.992739873
-0.067129262 -0.068467675 1.270128754
-0.009928669 0.269424632 1.291492566
0.007929059 0.318168561 0.985700688
0.106059712 0.236735262 0.800584992
-0.017130795 0.104694574 1.431156857
0.059137769 0.109016654 1.647093362
p 3
1.200219002 -0.560250311 0.004372732
1.183411683 -0.486023195 0.371164897
1.172598920 -0.420959021 0.772959799
0.966785826 -0.535611804 0.794552058
0.932967501 -0.540423104 0.416774341
0.945887277 -0.629037604 0.006001911
1.256046240 -0.419356057 1.013431392
1.476896991 -0.393129830 1.184566423
1.244545866 -0.423638821 1.362766864
0.986852323 -0.619644744 1.385208019
0.818608903 -0.759468338 1.227421820
0.885805054 -0.598962937 1.015910945
1.060735301 -0.473486103 1.487284376
1.067649528 -0.439465660 1.651543765
frame 329
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.001055277 0.160126991 0.354057987
-0.016707033 0.134153338 -0.062492674
-0.012486018 -0.100395427 0.806014600
-0.069399188 -0.120581556 0.987794570
-0.059972957 -0.067486111 1.267974517
-0.002587897 0.277671170 1.279659101
0.003836172 0.327761099 0.986483209
0.106059712 0.236735262 0.800584992
0.005496465 0.108816758 1.425806290
0.074102290 0.108054755 1.649949276
p 3
1.200219002 -0.560250311 0.004372732
1.179805787 -0.492640872 0.381123375
1.124808364 -0.415881551 0.778448133
0.966785826 -0.535611804 0.794552058
0.932967501 -0.540423104 0.416774341
0.958546319 -0.621959201 -0.009558806
1.256046240 -0.419356057 1.013431392
1.476896991 -0.393129830 1.184566423
1.244545866 -0.423638821 1.362766864
0.986852323 -0.619644744 1.385208019
0.804440153 -0.765978934 1.278719222
0.882777809 -0.598368598 1.040647108
1.063134806 -0.459871031 1.484638830
1.117681051 -0.453418711 1.635033182
frame 330
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.001055277 0.160126991 0.354057987
-0.016707033 0.134153338 -0.062492674
-0.009234485 -0.100390811 0.805310498
-0.066333706 -0.120576542 0.987256893
-0.059673696 -0.057871461 1.266104147
0.000074954 0.277985345 1.279400146
0.006653727 0.328128022 0.986039843
0.105915200 0.246021377 0.798616032
0.008179171 0.109015019 1.425617322
0.076715334 0.108240358 1.649884051
p 3
1.200219002 -0.560250311 0.004372732
1.179805787 -0.492640872 0.381123375
1.115712244 -0.410267528 0.773281969
0.957929184 -0.529887946 0.789316339
0.932967501 -0.540423104 0.416774341
0.958546319 -0.621959201 -0.009558806
1.247296738 -0.414201331 1.007779256
1.468018655 -0.388131600 1.178615797
1.236371371 -0.418983868 1.356746194
0.967563049 -0.616698087 1.385104160
0.796149085 -0.760586129 1.272719135
0.871499109 -0.585870103 1.057472406
1.055462056 -0.455463067 1.478581686
1.110370193 -0.449335720 1.628830189
frame 331
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
-0.005979731 -0.100385524 0.804606106
-0.046449246 -0.123462385 0.987950543
-0.056815692 -0.057815613 1.265781279
-0.004544925 0.290589852 1.285624297
0.009473457 0.328495652 0.985596465
0.109000158 0.246344011 0.798008827
0.010863839 0.109213813 1.425428583
0.079330064 0.108426934 1.649818970
p 3
1.200219002 -0.560250311 0.004372732
1.179805787 -0.492640872 0.381123375
1.115712244 -0.410267528 0.773281969
0.932440955 -0.526547772 0.792513581
0.912321749 -0.543730816 0.429294427
0.958546319 -0.621959201 -0.009558806
1.247296738 -0.414201331 1.007779256
1.468018655 -0.388131600 1.178615797
1.236371371 -0.418983868 1.356746194
0.967563049 -0.616698087 1.385104160
0.794643861 -0.765523965 1.254615504
0.871751733 -0.583654975 1.054023551
1.055462056 -0.455463067 1.478581686
1.110370193 -0.449335720 1.628830189
frame 332
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
-0.005979731 -0.100385524 0.804606106
-0.046449246 -0.123462385 0.987950543
-0.056815692 -0.057815613 1.265781279
-0.004544925 0.290589852 1.285624297
0.009473457 0.328495652 0.985596465
0.109000158 0.246344011 0.798008827
0.010863839 0.109213813 1.425428583
0.079330064 0.108426934 1.649818970
p 3
1.200219002 -0.560250311 0.004372732
1.179805787 -0.492640872 0.381123375
1.117912139 -0.411697533 0.770301508
0.934346891 -0.527938725 0.789697264
0.912321749 -0.543730816 0.429294427
0.958546319 -0.621959201 -0.009558806
1.221713569 -0.411891840 1.005426247
1.407301184 -0.379037169 1.170592367
1.238770216 -0.420394254 1.354147257
0.969583229 -0.618091008 1.382694228
0.785760448 -0.768020310 1.233368675
0.845830428 -0.574466955 1.043565612
1.057610056 -0.456801261 1.476181324
1.112550342 -0.450647966 1.626516555
frame 333
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
-0.005979731 -0.100385524 0.804606106
-0.048836381 -0.115990636 0.987977467
-0.063145743 -0.046840212 1.273401246
0.003828487 0.284445161 1.269421144
0.004876276 0.335268451 0.991528273
0.109000158 0.246344011 0.798008827
0.010863839 0.109213813 1.425428583
0.079330064 0.108426934 1.649818970
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.101400225 -0.409567321 0.771703660
0.918246380 -0.525366638 0.791097930
0.939108459 -0.584642026 0.410694064
0.931193117 -0.605790237 -0.016794028
1.205479227 -0.409913898 1.006018154
1.390888003 -0.377260761 1.170677908
1.223366520 -0.418565867 1.353737635
0.954659371 -0.615572016 1.382247186
0.770714163 -0.764827394 1.233387906
0.830685836 -0.571923497 1.044086226
1.043093846 -0.454910490 1.475469675
1.098201486 -0.448831739 1.625437620
frame 334
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
-0.002721874 -0.100379848 0.803901390
-0.045750194 -0.115983278 0.987437147
-0.060305011 -0.046774216 1.273086200
0.006506862 0.284759738 1.269151881
0.007684674 0.335641398 0.991091126
0.112087307 0.246667352 0.797401359
0.013549998 0.109413602 1.425239920
0.081946570 0.108614041 1.649754136
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.101400225 -0.409567321 0.771703660
0.918246380 -0.525366638 0.791097930
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.205479227 -0.409913898 1.006018154
1.390888003 -0.377260761 1.170677908
1.223366520 -0.418565867 1.353737635
0.954659371 -0.615572016 1.382247186
0.770714163 -0.764827394 1.233387906
0.830685836 -0.571923497 1.044086226
1.043093846 -0.454910490 1.475469675
1.098201486 -0.448831739 1.625437620
frame 335
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.000539079 -0.100373441 0.803196161
-0.042661045 -0.115975334 0.986896684
-0.057461850 -0.046707959 1.272771084
0.009186978 0.285074793 1.268882538
0.010494920 0.336014863 0.990653762
0.115176943 0.246991644 0.796793650
0.016238268 0.109613860 1.425051277
0.084564563 0.108802164 1.649689350
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.091940027 -0.409083925 0.773491826
0.927456581 -0.555176067 0.784865343
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.196132411 -0.409449668 1.007346464
1.381441843 -0.376905766 1.171711910
1.214486111 -0.418122871 1.354465173
0.946080276 -0.614712054 1.382960485
0.758307286 -0.774732859 1.208345868
0.806920956 -0.572264566 1.023042424
1.034719426 -0.454384397 1.476002890
1.089877917 -0.448301060 1.625751080
frame 336
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.000539079 -0.100373441 0.803196161
-0.042661045 -0.115975334 0.986896684
-0.057461850 -0.046707959 1.272771084
0.009186978 0.285074793 1.268882538
0.010494920 0.336014863 0.990653762
0.115176943 0.246991644 0.796793650
0.016238268 0.109613860 1.425051277
0.084564563 0.108802164 1.649689350
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.077787478 -0.408353618 0.776169301
0.913513111 -0.553948333 0.787587612
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.182147651 -0.408748116 1.009335777
1.367305211 -0.376366638 1.173261140
1.170326426 -0.415857478 1.358095953
0.903762508 -0.608418620 1.383142018
0.745362036 -0.772868420 1.209913365
0.793911636 -0.571018391 1.025017272
1.022186382 -0.453589643 1.476802095
1.077420441 -0.447499461 1.626221229
frame 337
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.058987682 -0.407370672 0.779730032
0.894994780 -0.552304166 0.791207354
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.163566601 -0.407801783 1.011982715
1.348518295 -0.375635702 1.175323171
1.152776378 -0.414928800 1.359544602
0.886846507 -0.606692852 1.384564670
0.760671768 -0.771817107 1.202874107
0.788112899 -0.565649996 1.014367452
0.992406510 -0.451613488 1.478604315
1.014684916 -0.443393011 1.628748748
frame 338
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.075573595 -0.432094891 0.763576024
0.888528309 -0.550507413 0.794893258
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.177710747 -0.430650289 1.002332886
1.410177496 -0.446989758 1.141182743
1.175031709 -0.461643339 1.364038419
0.900851265 -0.633067276 1.376549136
0.767849268 -0.787157680 1.194065977
0.804709217 -0.598388333 1.003144799
1.017475192 -0.501105014 1.478231721
1.007163215 -0.455241845 1.648839210
frame 339
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.075573595 -0.432094891 0.763576024
0.888528309 -0.550507413 0.794893258
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.177710747 -0.430650289 1.002332886
1.370996174 -0.447149278 1.149178191
1.175031709 -0.461643339 1.364038419
0.900851265 -0.633067276 1.376549136
0.767849268 -0.787157680 1.194065977
0.804709217 -0.598388333 1.003144799
1.017475192 -0.501105014 1.478231721
1.007163215 -0.455241845 1.648839210
frame 340
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.152232990 -0.541052231 0.001308277
1.139522163 -0.481561389 0.380607454
1.075573595 -0.432094891 0.763576024
0.888528309 -0.550507413 0.794893258
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.177710747 -0.430650289 1.002332886
1.370996174 -0.447149278 1.149178191
1.175031709 -0.461643339 1.364038419
0.900851265 -0.633067276 1.376549136
0.746552208 -0.775252649 1.182862144
0.809343464 -0.596609121 0.999005127
1.017475192 -0.501105014 1.478231721
1.007163215 -0.455241845 1.648839210
frame 341
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.165093322 -0.552360331 -0.017766780
1.172469278 -0.525485917 0.357251263
1.080371709 -0.448317941 0.771946805
0.888528309 -0.550507413 0.794893258
0.889165469 -0.565129372 0.404240571
0.931193117 -0.605790237 -0.016794028
1.193736660 -0.449819779 0.992889439
1.398907036 -0.477865845 1.170387203
1.175031709 -0.461643339 1.364038419
0.897038554 -0.630355072 1.381289774
0.758844140 -0.785124703 1.165899491
0.793592619 -0.567403988 1.003244771
1.017475192 -0.501105014 1.478231721
1.007163215 -0.455241845 1.648839210
frame 342
p 1
-0.077486859 -0.093189184 -0.057066590
0.004226982 -0.055937469 0.337781074
-0.043064613 -0.005899152 0.712987930
0.022544758 0.189420710 0.729142821
0.036640549 0.163870439 0.341812222
-0.016707033 0.134153338 -0.062492674
0.003803125 -0.100366813 0.802490369
-0.039569411 -0.115966630 0.986356061
-0.054616478 -0.046640769 1.272455866
0.011868876 0.285390588 1.268613296
0.013307285 0.336389110 0.990216348
0.118269106 0.247316289 0.796185691
0.018928010 0.109815148 1.424862822
0.087184270 0.108990898 1.649624805
p 3
1.165093322 -0.552360331 -0.017766780
